[2020-12-01 00:14:48] INFO: Algorithm options {'data_train_opt': {'batch_size': 128, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'miniplaces', 'split': 'train'}, 'data_test_opt': {'batch_size': 128, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'miniplaces', 'split': 'val'}, 'max_num_epochs': 50, 'networks': {'feature': {'def_file': 'architectures/AlexNetFeature.py', 'pretrained': None, 'opt': {}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'classifier': {'def_file': 'architectures/AlexNetClassifier.py', 'pretrained': None, 'opt': {'num_classes': 24}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'norm': {'def_file': 'architectures/LinearTransformationNorm.py', 'pretrained': None, 'opt': {'low_dim': 128, 'num_feat': 2048}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}}, 'criterions': {'loss_cls': {'ctype': 'CrossEntropyLoss', 'opt': {'reduce': False}}, 'loss_mse': {'ctype': 'MSELoss', 'opt': None}, 'nce_average': {'ctype': 'NCEAverage', 'opt': {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}}, 'nce_criterion': {'ctype': 'NCECriterion', 'opt': {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}}}, 'lambda_loss': {'cls': 1.0, 'mse': 1.0, 'nce': 1.0}, 'gama': 2, 'algorithm_type': 'DecouplingColorModel', 'exp_dir': '../_experiments/Miniplaces_DecouplingColor_AlexNet', 'disp_step': 1}
[2020-12-01 00:14:48] INFO: Set network feature
[2020-12-01 00:14:48] INFO: ==> Initiliaze network feature from file architectures/AlexNetFeature.py with opts: {}
[2020-12-01 00:14:48] INFO: Set network classifier
[2020-12-01 00:14:48] INFO: ==> Initiliaze network classifier from file architectures/AlexNetClassifier.py with opts: {'num_classes': 24}
[2020-12-01 00:14:48] INFO: Set network norm
[2020-12-01 00:14:48] INFO: ==> Initiliaze network norm from file architectures/LinearTransformationNorm.py with opts: {'low_dim': 128, 'num_feat': 2048}
[2020-12-01 00:14:48] INFO: Initialize criterion[loss_cls]: CrossEntropyLoss with options: {'reduce': False}
[2020-12-01 00:14:48] INFO: Initialize criterion[loss_mse]: MSELoss with options: None
[2020-12-01 00:14:48] INFO: Initialize criterion[nce_average]: NCEAverage with options: {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}
[2020-12-01 00:14:50] INFO: Initialize criterion[nce_criterion]: NCECriterion with options: {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}
[2020-12-01 00:14:50] INFO: ==> Initiliaze network NCECriterion from file architectures/NCECriterion.py with opts: {'ndata': 100000}
[2020-12-01 00:14:52] INFO: Load checkpoint of epoch 45
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: feature
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: classifier
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: norm
[2020-12-01 00:14:54] INFO: 

[2020-12-01 00:14:54] INFO: Training epoch [ 46 /  50]
[2020-12-01 00:14:54] INFO: ==> Set to feature optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: ==> Set to classifier optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: ==> Set to norm optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: Training: Miniplaces_DecouplingColor_AlexNet
[2020-12-01 00:14:54] INFO: ==> Dataset: miniplaces_train [100000 images]
[2020-12-01 00:14:54] INFO: ==> Iteration steps in one epoch: 782 [batch size 128]
[2020-12-01 00:15:01] INFO: ==> Iteration [ 46][   1 /  782]: {'prec_cls': 97.2005, 'loss': 1.4698, 'loss_cls': 0.0803, 'loss_mse': 0.0008, 'loss_nce': 1.3887, 'load_time': 2.4884, 'process_time': 97.5116}
[2020-12-01 00:45:17] INFO: ==> Iteration [ 48][ 638 /  782]: {'prec_cls': 98.0985, 'loss': 1.4969, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4204, 'load_time': 61.3019, 'process_time': 38.6981}
[2020-12-01 00:45:18] INFO: ==> Iteration [ 48][ 639 /  782]: {'prec_cls': 98.0981, 'loss': 1.4973, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4207, 'load_time': 61.303, 'process_time': 38.697}
[2020-12-01 00:45:18] INFO: ==> Iteration [ 48][ 640 /  782]: {'prec_cls': 98.1003, 'loss': 1.4972, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4207, 'load_time': 61.3046, 'process_time': 38.6954}
[2020-12-01 00:45:19] INFO: ==> Iteration [ 48][ 641 /  782]: {'prec_cls': 98.1006, 'loss': 1.4972, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4207, 'load_time': 61.306, 'process_time': 38.694}
[2020-12-01 00:45:20] INFO: ==> Iteration [ 48][ 642 /  782]: {'prec_cls': 98.1019, 'loss': 1.4971, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4206, 'load_time': 61.3031, 'process_time': 38.6969}
[2020-12-01 00:45:21] INFO: ==> Iteration [ 48][ 643 /  782]: {'prec_cls': 98.1024, 'loss': 1.497, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4206, 'load_time': 61.303, 'process_time': 38.697}
[2020-12-01 00:45:22] INFO: ==> Iteration [ 48][ 644 /  782]: {'prec_cls': 98.1039, 'loss': 1.497, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4206, 'load_time': 61.3043, 'process_time': 38.6957}
[2020-12-01 00:45:22] INFO: ==> Iteration [ 48][ 645 /  782]: {'prec_cls': 98.1029, 'loss': 1.4974, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.421, 'load_time': 61.3028, 'process_time': 38.6972}
[2020-12-01 00:45:23] INFO: ==> Iteration [ 48][ 646 /  782]: {'prec_cls': 98.1037, 'loss': 1.4975, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4211, 'load_time': 61.3011, 'process_time': 38.6989}
[2020-12-01 00:45:24] INFO: ==> Iteration [ 48][ 647 /  782]: {'prec_cls': 98.1054, 'loss': 1.4973, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.421, 'load_time': 61.3023, 'process_time': 38.6977}
[2020-12-01 00:45:25] INFO: ==> Iteration [ 48][ 648 /  782]: {'prec_cls': 98.1042, 'loss': 1.4976, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4212, 'load_time': 61.3031, 'process_time': 38.6969}
[2020-12-01 00:45:25] INFO: ==> Iteration [ 48][ 649 /  782]: {'prec_cls': 98.1053, 'loss': 1.4977, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4213, 'load_time': 61.3039, 'process_time': 38.6961}
[2020-12-01 00:45:26] INFO: ==> Iteration [ 48][ 650 /  782]: {'prec_cls': 98.1048, 'loss': 1.4977, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4212, 'load_time': 61.304, 'process_time': 38.696}
[2020-12-01 00:45:27] INFO: ==> Iteration [ 48][ 651 /  782]: {'prec_cls': 98.1055, 'loss': 1.4978, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4214, 'load_time': 61.3046, 'process_time': 38.6954}
[2020-12-01 00:45:28] INFO: ==> Iteration [ 48][ 652 /  782]: {'prec_cls': 98.1044, 'loss': 1.4978, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4214, 'load_time': 61.3057, 'process_time': 38.6943}
[2020-12-01 00:45:29] INFO: ==> Iteration [ 48][ 653 /  782]: {'prec_cls': 98.1047, 'loss': 1.4978, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4214, 'load_time': 61.3069, 'process_time': 38.6931}
[2020-12-01 00:45:30] INFO: ==> Iteration [ 48][ 654 /  782]: {'prec_cls': 98.1059, 'loss': 1.4976, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4213, 'load_time': 61.3078, 'process_time': 38.6922}
[2020-12-01 00:45:30] INFO: ==> Iteration [ 48][ 655 /  782]: {'prec_cls': 98.104, 'loss': 1.4979, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4215, 'load_time': 61.3086, 'process_time': 38.6914}
[2020-12-01 00:45:31] INFO: ==> Iteration [ 48][ 656 /  782]: {'prec_cls': 98.1029, 'loss': 1.4981, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4216, 'load_time': 61.3069, 'process_time': 38.6931}
[2020-12-01 00:45:32] INFO: ==> Iteration [ 48][ 657 /  782]: {'prec_cls': 98.1018, 'loss': 1.4982, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4217, 'load_time': 61.3052, 'process_time': 38.6948}
[2020-12-01 00:45:33] INFO: ==> Iteration [ 48][ 658 /  782]: {'prec_cls': 98.102, 'loss': 1.4985, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.422, 'load_time': 61.3062, 'process_time': 38.6938}
[2020-12-01 00:45:33] INFO: ==> Iteration [ 48][ 659 /  782]: {'prec_cls': 98.103, 'loss': 1.4986, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4221, 'load_time': 61.3074, 'process_time': 38.6926}
[2020-12-01 00:45:34] INFO: ==> Iteration [ 48][ 660 /  782]: {'prec_cls': 98.1041, 'loss': 1.4988, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4224, 'load_time': 61.3083, 'process_time': 38.6917}
[2020-12-01 00:45:35] INFO: ==> Iteration [ 48][ 661 /  782]: {'prec_cls': 98.1045, 'loss': 1.4988, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4224, 'load_time': 61.3095, 'process_time': 38.6905}
[2020-12-01 00:45:36] INFO: ==> Iteration [ 48][ 662 /  782]: {'prec_cls': 98.1038, 'loss': 1.4987, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3082, 'process_time': 38.6918}
[2020-12-01 00:45:37] INFO: ==> Iteration [ 48][ 663 /  782]: {'prec_cls': 98.103, 'loss': 1.4988, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4224, 'load_time': 61.3089, 'process_time': 38.6911}
[2020-12-01 00:45:37] INFO: ==> Iteration [ 48][ 664 /  782]: {'prec_cls': 98.1018, 'loss': 1.4988, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3073, 'process_time': 38.6927}
[2020-12-01 00:45:38] INFO: ==> Iteration [ 48][ 665 /  782]: {'prec_cls': 98.0998, 'loss': 1.4988, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3056, 'process_time': 38.6944}
[2020-12-01 00:45:39] INFO: ==> Iteration [ 48][ 666 /  782]: {'prec_cls': 98.0981, 'loss': 1.4989, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3066, 'process_time': 38.6934}
[2020-12-01 00:45:40] INFO: ==> Iteration [ 48][ 667 /  782]: {'prec_cls': 98.0978, 'loss': 1.4991, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4225, 'load_time': 61.3038, 'process_time': 38.6962}
[2020-12-01 00:45:41] INFO: ==> Iteration [ 48][ 668 /  782]: {'prec_cls': 98.0981, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3022, 'process_time': 38.6978}
[2020-12-01 00:45:41] INFO: ==> Iteration [ 48][ 669 /  782]: {'prec_cls': 98.098, 'loss': 1.4994, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3003, 'process_time': 38.6997}
[2020-12-01 00:45:42] INFO: ==> Iteration [ 48][ 670 /  782]: {'prec_cls': 98.0991, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.2988, 'process_time': 38.7012}
[2020-12-01 00:45:43] INFO: ==> Iteration [ 48][ 671 /  782]: {'prec_cls': 98.0984, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.2972, 'process_time': 38.7028}
[2020-12-01 00:45:44] INFO: ==> Iteration [ 48][ 672 /  782]: {'prec_cls': 98.0981, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.2981, 'process_time': 38.7019}
[2020-12-01 00:45:44] INFO: ==> Iteration [ 48][ 673 /  782]: {'prec_cls': 98.0991, 'loss': 1.4996, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.2981, 'process_time': 38.7019}
[2020-12-01 00:45:45] INFO: ==> Iteration [ 48][ 674 /  782]: {'prec_cls': 98.1001, 'loss': 1.4997, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.2983, 'process_time': 38.7017}
[2020-12-01 00:45:46] INFO: ==> Iteration [ 48][ 675 /  782]: {'prec_cls': 98.1029, 'loss': 1.4998, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.298, 'process_time': 38.702}
[2020-12-01 00:45:47] INFO: ==> Iteration [ 48][ 676 /  782]: {'prec_cls': 98.1036, 'loss': 1.4997, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.2991, 'process_time': 38.7009}
[2020-12-01 00:45:48] INFO: ==> Iteration [ 48][ 677 /  782]: {'prec_cls': 98.1024, 'loss': 1.4996, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.2993, 'process_time': 38.7007}
[2020-12-01 00:45:49] INFO: ==> Iteration [ 48][ 678 /  782]: {'prec_cls': 98.1016, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3006, 'process_time': 38.6994}
[2020-12-01 00:45:49] INFO: ==> Iteration [ 48][ 679 /  782]: {'prec_cls': 98.1026, 'loss': 1.4993, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4228, 'load_time': 61.3017, 'process_time': 38.6983}
[2020-12-01 00:45:50] INFO: ==> Iteration [ 48][ 680 /  782]: {'prec_cls': 98.1034, 'loss': 1.4991, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4227, 'load_time': 61.3017, 'process_time': 38.6983}
[2020-12-01 00:45:51] INFO: ==> Iteration [ 48][ 681 /  782]: {'prec_cls': 98.1029, 'loss': 1.4991, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4227, 'load_time': 61.3003, 'process_time': 38.6997}
[2020-12-01 00:45:52] INFO: ==> Iteration [ 48][ 682 /  782]: {'prec_cls': 98.105, 'loss': 1.4989, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4225, 'load_time': 61.3016, 'process_time': 38.6984}
[2020-12-01 00:45:53] INFO: ==> Iteration [ 48][ 683 /  782]: {'prec_cls': 98.1055, 'loss': 1.4988, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4224, 'load_time': 61.3025, 'process_time': 38.6975}
[2020-12-01 00:45:53] INFO: ==> Iteration [ 48][ 684 /  782]: {'prec_cls': 98.1036, 'loss': 1.4987, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3035, 'process_time': 38.6965}
[2020-12-01 00:45:54] INFO: ==> Iteration [ 48][ 685 /  782]: {'prec_cls': 98.1055, 'loss': 1.4986, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4222, 'load_time': 61.3033, 'process_time': 38.6967}
[2020-12-01 00:45:55] INFO: ==> Iteration [ 48][ 686 /  782]: {'prec_cls': 98.1054, 'loss': 1.4986, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4222, 'load_time': 61.3046, 'process_time': 38.6954}
[2020-12-01 00:45:56] INFO: ==> Iteration [ 48][ 687 /  782]: {'prec_cls': 98.107, 'loss': 1.4986, 'loss_cls': 0.0755, 'loss_mse': 0.0008, 'loss_nce': 1.4223, 'load_time': 61.3057, 'process_time': 38.6943}
[2020-12-01 00:45:57] INFO: ==> Iteration [ 48][ 688 /  782]: {'prec_cls': 98.1055, 'loss': 1.4989, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4225, 'load_time': 61.3051, 'process_time': 38.6949}
[2020-12-01 00:45:57] INFO: ==> Iteration [ 48][ 689 /  782]: {'prec_cls': 98.1042, 'loss': 1.4988, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4224, 'load_time': 61.3063, 'process_time': 38.6937}
[2020-12-01 00:45:58] INFO: ==> Iteration [ 48][ 690 /  782]: {'prec_cls': 98.1049, 'loss': 1.4992, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4228, 'load_time': 61.3048, 'process_time': 38.6952}
[2020-12-01 00:45:59] INFO: ==> Iteration [ 48][ 691 /  782]: {'prec_cls': 98.1054, 'loss': 1.4993, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3057, 'process_time': 38.6943}
[2020-12-01 00:46:00] INFO: ==> Iteration [ 48][ 692 /  782]: {'prec_cls': 98.1062, 'loss': 1.4993, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3029, 'process_time': 38.6971}
[2020-12-01 00:46:00] INFO: ==> Iteration [ 48][ 693 /  782]: {'prec_cls': 98.1061, 'loss': 1.4995, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.3012, 'process_time': 38.6988}
[2020-12-01 00:46:01] INFO: ==> Iteration [ 48][ 694 /  782]: {'prec_cls': 98.1072, 'loss': 1.4999, 'loss_cls': 0.0755, 'loss_mse': 0.0008, 'loss_nce': 1.4235, 'load_time': 61.2998, 'process_time': 38.7002}
[2020-12-01 00:46:02] INFO: ==> Iteration [ 48][ 695 /  782]: {'prec_cls': 98.1065, 'loss': 1.4998, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4234, 'load_time': 61.2971, 'process_time': 38.7029}
[2020-12-01 00:46:03] INFO: ==> Iteration [ 48][ 696 /  782]: {'prec_cls': 98.1043, 'loss': 1.4997, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.2983, 'process_time': 38.7017}
[2020-12-01 00:46:04] INFO: ==> Iteration [ 48][ 697 /  782]: {'prec_cls': 98.1033, 'loss': 1.4998, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.2993, 'process_time': 38.7007}
[2020-12-01 00:46:04] INFO: ==> Iteration [ 48][ 698 /  782]: {'prec_cls': 98.1034, 'loss': 1.4996, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.3003, 'process_time': 38.6997}
[2020-12-01 00:46:05] INFO: ==> Iteration [ 48][ 699 /  782]: {'prec_cls': 98.1021, 'loss': 1.4996, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.3014, 'process_time': 38.6986}
[2020-12-01 00:46:06] INFO: ==> Iteration [ 48][ 700 /  782]: {'prec_cls': 98.1023, 'loss': 1.4996, 'loss_cls': 0.0756, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.3022, 'process_time': 38.6978}
[2020-12-01 00:46:07] INFO: ==> Iteration [ 48][ 701 /  782]: {'prec_cls': 98.1002, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3034, 'process_time': 38.6966}
[2020-12-01 00:46:08] INFO: ==> Iteration [ 48][ 702 /  782]: {'prec_cls': 98.0994, 'loss': 1.4994, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3044, 'process_time': 38.6956}
[2020-12-01 00:46:08] INFO: ==> Iteration [ 48][ 703 /  782]: {'prec_cls': 98.0998, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.3052, 'process_time': 38.6948}
[2020-12-01 00:46:09] INFO: ==> Iteration [ 48][ 704 /  782]: {'prec_cls': 98.0977, 'loss': 1.4996, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.3037, 'process_time': 38.6963}
[2020-12-01 00:46:10] INFO: ==> Iteration [ 48][ 705 /  782]: {'prec_cls': 98.0945, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3038, 'process_time': 38.6962}
[2020-12-01 00:46:11] INFO: ==> Iteration [ 48][ 706 /  782]: {'prec_cls': 98.0936, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3049, 'process_time': 38.6951}
[2020-12-01 00:46:12] INFO: ==> Iteration [ 48][ 707 /  782]: {'prec_cls': 98.0961, 'loss': 1.4995, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3056, 'process_time': 38.6944}
[2020-12-01 00:46:12] INFO: ==> Iteration [ 48][ 708 /  782]: {'prec_cls': 98.0961, 'loss': 1.4995, 'loss_cls': 0.0757, 'loss_mse': 0.0008, 'loss_nce': 1.423, 'load_time': 61.3064, 'process_time': 38.6936}
[2020-12-01 00:46:13] INFO: ==> Iteration [ 48][ 709 /  782]: {'prec_cls': 98.096, 'loss': 1.4997, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.3076, 'process_time': 38.6924}
[2020-12-01 00:46:14] INFO: ==> Iteration [ 48][ 710 /  782]: {'prec_cls': 98.0933, 'loss': 1.4998, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.3086, 'process_time': 38.6914}
[2020-12-01 00:46:15] INFO: ==> Iteration [ 48][ 711 /  782]: {'prec_cls': 98.0933, 'loss': 1.4997, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4231, 'load_time': 61.3096, 'process_time': 38.6904}
[2020-12-01 00:46:16] INFO: ==> Iteration [ 48][ 712 /  782]: {'prec_cls': 98.0923, 'loss': 1.4995, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4228, 'load_time': 61.3105, 'process_time': 38.6895}
[2020-12-01 00:46:17] INFO: ==> Iteration [ 48][ 713 /  782]: {'prec_cls': 98.0931, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3116, 'process_time': 38.6884}
[2020-12-01 00:46:17] INFO: ==> Iteration [ 48][ 714 /  782]: {'prec_cls': 98.0927, 'loss': 1.4996, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3125, 'process_time': 38.6875}
[2020-12-01 00:46:18] INFO: ==> Iteration [ 48][ 715 /  782]: {'prec_cls': 98.0902, 'loss': 1.4996, 'loss_cls': 0.0759, 'loss_mse': 0.0008, 'loss_nce': 1.4229, 'load_time': 61.3125, 'process_time': 38.6875}
[2020-12-01 00:46:19] INFO: ==> Iteration [ 48][ 716 /  782]: {'prec_cls': 98.0906, 'loss': 1.4999, 'loss_cls': 0.0759, 'loss_mse': 0.0008, 'loss_nce': 1.4232, 'load_time': 61.3134, 'process_time': 38.6866}
[2020-12-01 00:46:20] INFO: ==> Iteration [ 48][ 717 /  782]: {'prec_cls': 98.0928, 'loss': 1.4999, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.3134, 'process_time': 38.6866}
[2020-12-01 00:46:21] INFO: ==> Iteration [ 48][ 718 /  782]: {'prec_cls': 98.0919, 'loss': 1.5, 'loss_cls': 0.0759, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.3122, 'process_time': 38.6878}
[2020-12-01 00:46:21] INFO: ==> Iteration [ 48][ 719 /  782]: {'prec_cls': 98.093, 'loss': 1.4999, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4233, 'load_time': 61.3132, 'process_time': 38.6868}
[2020-12-01 00:46:22] INFO: ==> Iteration [ 48][ 720 /  782]: {'prec_cls': 98.0927, 'loss': 1.5002, 'loss_cls': 0.0759, 'loss_mse': 0.0008, 'loss_nce': 1.4235, 'load_time': 61.3113, 'process_time': 38.6887}
[2020-12-01 00:46:23] INFO: ==> Iteration [ 48][ 721 /  782]: {'prec_cls': 98.0931, 'loss': 1.5003, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4237, 'load_time': 61.31, 'process_time': 38.69}
[2020-12-01 00:46:24] INFO: ==> Iteration [ 48][ 722 /  782]: {'prec_cls': 98.0918, 'loss': 1.5007, 'loss_cls': 0.0759, 'loss_mse': 0.0008, 'loss_nce': 1.424, 'load_time': 61.3107, 'process_time': 38.6893}
[2020-12-01 00:46:24] INFO: ==> Iteration [ 48][ 723 /  782]: {'prec_cls': 98.094, 'loss': 1.5008, 'loss_cls': 0.0758, 'loss_mse': 0.0008, 'loss_nce': 1.4241, 'load_time': 61.3115, 'process_time': 38.6885}
